structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,donor,sample
4437,9,139379806,CX,ILc,"caudal group of intralaminar nuclei, left",112147668,99,105,109,-8,-18,4,donor14380,donor14380_sample_86
4409,9,139379894,CX,DTLd,"lateral group of nuclei, left, dorsal division",113819304,105,89,109,-14,-18,20,donor14380,donor14380_sample_87
4400,9,139379804,CX,DTM,"medial group of nuclei, left",112158317,98,96,109,-7,-18,13,donor14380,donor14380_sample_88
4296,9,139379788,CX,GPi,"globus pallidus, internal segment, left",112322075,113,112,109,-22,-18,-3,donor14380,donor14380_sample_89
4288,9,139379756,CX,Pu,"putamen, left",112148292,122,108,109,-31,-18,1,donor14380,donor14380_sample_90
9708,11,139379890,CX,CPLV,choroid plexus of the lateral ventricle,113075242,119,102,129,-28,-38,7,donor14380,donor14380_sample_91
4532,11,139379874,CX,PIN,pineal gland,113512322,104,112,129,-13,-38,-3,donor14380,donor14380_sample_92
4409,11,139379858,CX,DTLd,"lateral group of nuclei, left, dorsal division",113042947,109,105,129,-18,-38,4,donor14380,donor14380_sample_93
4257,11,139379786,CX,CA4,"CA4 field, left",113213777,115,104,129,-24,-38,5,donor14380,donor14380_sample_94
4258,11,139379802,CX,DG,"dentate gyrus, left",112429620,114,105,129,-23,-38,4,donor14380,donor14380_sample_95
4282,11,139379842,CX,BCd,"body of caudate nucleus, left",113074648,124,98,129,-33,-38,11,donor14380,donor14380_sample_96
4256,11,139379906,CX,CA3,"CA3 field, left",113355697,114,104,129,-23,-38,5,donor14380,donor14380_sample_97
4409,11,139379721,CX,DTLd,"lateral group of nuclei, left, dorsal division",113509827,108,105,129,-17,-38,4,donor14380,donor14380_sample_98
4288,7,126432517,CX,Pu,"putamen, left",1404174,114,97,88,-23,3,12,donor14380,donor14380_sample_154
4282,7,126432120,CX,BCd,"body of caudate nucleus, left",1404173,104,89,88,-13,3,20,donor14380,donor14380_sample_155
4288,6,126432230,CX,Pu,"putamen, left",1403563,112,106,77,-21,14,3,donor14380,donor14380_sample_157
4280,6,126431627,CX,HCd,"head of caudate nucleus, left",1403557,104,93,77,-13,14,16,donor14380,donor14380_sample_160
4288,5,127687506,CX,Pu,"putamen, left",1394712,111,105,67,-20,24,4,donor14380,donor14380_sample_175
4280,5,127687490,CX,HCd,"head of caudate nucleus, left",1394711,108,102,67,-17,24,7,donor14380,donor14380_sample_176
4598,7,127687605,CX,AHA,"anterior hypothalamic area, left",119961819,94,117,88,-3,3,-8,donor14380,donor14380_sample_177
4593,7,127687588,CX,SO,"supraoptic nucleus, left",114356719,97,121,87,-6,4,-12,donor14380,donor14380_sample_178
4596,7,127687572,CX,LHA,"lateral hypothalamic area, anterior region, left",114356720,98,115,88,-7,3,-6,donor14380,donor14380_sample_179
4573,7,127687556,CX,PVH,"paraventricular nucleus of the hypothalamus, left",119961764,93,111,88,-2,3,-2,donor14380,donor14380_sample_180
4542,7,127687540,CX,PrOR,"preoptic region, left",119961804,94,111,88,-3,3,-2,donor14380,donor14380_sample_181
4311,7,127687524,CX,DBh,"nucleus of the diagonal band, left, vertical division",114356721,107,125,87,-16,4,-16,donor14380,donor14380_sample_182
10145,7,127687492,CX,OlfT,"olfactory tubercle, left",114320370,113,127,87,-22,4,-18,donor14380,donor14380_sample_183
4322,7,127687651,CX,Cl,"claustrum, left",114357403,123,112,87,-32,4,-3,donor14380,donor14380_sample_185
4313,7,127687635,CX,BST,"bed  nucleus of stria terminalis, left",119961765,96,104,88,-5,3,5,donor14380,donor14380_sample_186
4310,7,127687619,CX,DBv,"nucleus of the diagonal band, left, horizontal division",114234667,95,115,88,-4,3,-6,donor14380,donor14380_sample_187
4301,7,127687603,CX,SptN,"septal nuclei, left",114376339,94,100,88,-3,3,9,donor14380,donor14380_sample_188
4291,7,127687586,CX,Acb,"nucleus accumbens, left",113835983,102,117,88,-11,3,-8,donor14380,donor14380_sample_189
4256,9,127687558,CX,CA3,"CA3 field, left",113670035,119,125,109,-28,-18,-16,donor14380,donor14380_sample_194
4255,9,127687526,CX,CA2,"CA2 field, left",113667270,124,123,109,-33,-18,-14,donor14380,donor14380_sample_195
4322,9,127687494,CX,Cl,"claustrum, left",112705907,126,112,109,-35,-18,-3,donor14380,donor14380_sample_196
4288,9,127687669,CX,Pu,"putamen, left",113567322,124,115,109,-33,-18,-6,donor14380,donor14380_sample_197
4281,9,127687653,CX,TCd,"tail of caudate nucleus, left",113580235,125,121,109,-34,-18,-12,donor14380,donor14380_sample_198
4254,9,127687637,CX,CA1,"CA1 field, left",1408736,126,126,109,-35,-18,-17,donor14380,donor14380_sample_199
9075,8,127687905,CX,SNR,"substantia nigra, pars reticulata, left",111317335,104,118,98,-13,-7,-9,donor14380,donor14380_sample_200
4518,8,127687889,CX,Sb,"subthalamic nucleus, left",1408598,105,112,98,-14,-7,-3,donor14380,donor14380_sample_201
4507,8,127687873,CX,ZI,"zona incerta, left",111317334,105,107,98,-14,-7,2,donor14380,donor14380_sample_202
4597,8,127687841,CX,PalHy,"pallidohypothalamic nucleus, left",113603636,102,118,98,-11,-7,-9,donor14380,donor14380_sample_203
4675,8,127687825,CX,LM,"lateral mammillary nucleus, left",113558001,103,115,98,-12,-7,-6,donor14380,donor14380_sample_204
13005,8,127687999,CX,LHM,"lateral hypothalamic area, mammillary region, left",111833022,101,113,98,-10,-7,-4,donor14380,donor14380_sample_205
4669,8,127687983,CX,SuM,"supramammillary nucleus, left",113603638,98,116,98,-7,-7,-7,donor14380,donor14380_sample_206
4672,8,127687967,CX,MM,"medial mammillary nucleus, left",113891640,101,119,98,-10,-7,-10,donor14380,donor14380_sample_207
4679,8,127687951,CX,PHA,"posterior hypothalamic area, left",113603982,99,107,98,-8,-7,2,donor14380,donor14380_sample_208
4672,8,127687935,CX,MM,"medial mammillary nucleus, left",111315526,100,119,98,-9,-7,-10,donor14380,donor14380_sample_209
13008,8,127687919,CX,LHT,"lateral hypothalamic area, tuberal region, left",112369307,101,110,98,-10,-7,-1,donor14380,donor14380_sample_210
10151,8,127687903,CX,LTu,"lateral tuberal nucleus, left",113556801,105,115,98,-14,-7,-6,donor14380,donor14380_sample_211
4667,8,127687887,CX,TM,"tuberomammillary nucleus, left",111832970,102,115,98,-11,-7,-6,donor14380,donor14380_sample_212
4648,8,127687871,CX,PeF,"perifornical nucleus, left",111263910,104,115,98,-13,-7,-6,donor14380,donor14380_sample_213
4637,8,127687839,CX,VMH,"ventromedial hypothalamic nucleus, left",113556745,100,113,98,-9,-7,-4,donor14380,donor14380_sample_214
4573,8,127687997,CX,PVH,"paraventricular nucleus of the hypothalamus, left",113556765,100,105,98,-9,-7,4,donor14380,donor14380_sample_215
4400,8,127687933,CX,DTM,"medial group of nuclei, left",1408601,95,95,98,-4,-7,14,donor14380,donor14380_sample_216
4395,8,127687917,CX,DTA,"anterior group of nuclei, left",1408597,98,90,97,-7,-6,19,donor14380,donor14380_sample_217
4322,8,127687901,CX,Cl,"claustrum, left",111316935,128,107,97,-37,-6,2,donor14380,donor14380_sample_218
4301,8,127687885,CX,SptN,"septal nuclei, left",112363513,95,92,97,-4,-6,17,donor14380,donor14380_sample_219
4254,12,127687837,CX,CA1,"CA1 field, left",112495161,114,101,138,-23,-47,8,donor14380,donor14380_sample_220
4251,12,127687821,CX,S,"subiculum, left",113462593,111,101,138,-20,-47,8,donor14380,donor14380_sample_221
4322,9,127687570,CX,Cl,"claustrum, left",1407745,127,108,109,-36,-18,1,donor14380,donor14380_sample_222
4329,8,127687995,CX,ATZ,"amygdalohippocampal transition zone, left",112723791,110,122,98,-19,-7,-13,donor14380,donor14380_sample_223
4360,8,127687979,CX,CeA,"central nucleus, left",1396107,118,117,98,-27,-7,-8,donor14380,donor14380_sample_224
4379,8,127687947,CX,LA,"lateral nucleus, left",1396096,116,131,98,-25,-7,-22,donor14380,donor14380_sample_225
4367,8,127687931,CX,COMA,"cortico-medial group, left",1396126,113,117,98,-22,-7,-8,donor14380,donor14380_sample_226
4351,8,127687915,CX,BMA,"basomedial nucleus, left",1396099,115,121,98,-24,-7,-12,donor14380,donor14380_sample_227
4342,8,127687899,CX,BLA,"basolateral nucleus, left",1396097,116,125,98,-25,-7,-16,donor14380,donor14380_sample_228
4322,8,127687883,CX,Cl,"claustrum, left",1396101,128,119,98,-37,-7,-10,donor14380,donor14380_sample_229
4308,8,127687867,CX,nbM,"basal nucleus of meynert, left",1396100,119,114,98,-28,-7,-5,donor14380,donor14380_sample_230
4313,7,127687554,CX,BST,"bed  nucleus of stria terminalis, left",1407198,97,99,88,-6,3,10,donor14380,donor14380_sample_231
4291,6,127687819,CX,Acb,"nucleus accumbens, left",1396187,101,115,77,-10,14,-6,donor14380,donor14380_sample_232
4288,7,126432136,CX,Pu,"putamen, left",1404174,113,97,88,-22,3,12,donor14380,donor14380_sample_365
9222,6,126431643,CX,cc,corpus callosum,1404114,99,87,77,-8,14,22,donor14380,donor14380_sample_373
4288,7,126439301,CX,Pu,"putamen, left",114356714,115,108,88,-24,3,1,donor14380,donor14380_sample_390
4288,8,126435806,CX,Pu,"putamen, left",111250803,123,106,98,-32,-7,3,donor14380,donor14380_sample_437
4282,8,126435790,CX,BCd,"body of caudate nucleus, left",111250802,109,87,97,-18,-6,22,donor14380,donor14380_sample_438
4257,9,127687542,CX,CA4,"CA4 field, left",113670034,119,126,109,-28,-18,-17,donor14380,donor14380_sample_495
4258,9,127687510,CX,DG,"dentate gyrus, left",1408739,116,126,109,-25,-18,-17,donor14380,donor14380_sample_496
4251,9,127687621,CX,S,"subiculum, left",1408735,115,129,109,-24,-18,-20,donor14380,donor14380_sample_497
4432,8,127687857,CX,ILr,"rostral group of intralaminar nuclei, left",112380306,99,100,98,-8,-7,9,donor14380,donor14380_sample_498
4534,8,127687981,CX,Pa,"paraventricular nuclei, left of thalamus, left",111334757,100,104,98,-9,-7,5,donor14380,donor14380_sample_499
4440,10,139379746,CX,LGd,"dorsal lateral geniculate nucleus, left",111350063,117,111,117,-26,-26,-2,donor14380,donor14380_sample_500
4444,10,139379912,CX,MG,"medial geniculate complex, left",111353030,109,111,117,-18,-26,-2,donor14380,donor14380_sample_501
4506,10,139379864,CX,R,"reticular nucleus of thalamus, left",113186800,114,97,117,-23,-26,12,donor14380,donor14380_sample_502
4432,10,139379832,CX,ILr,"rostral group of intralaminar nuclei, left",112946263,100,90,117,-9,-26,19,donor14380,donor14380_sample_503
4428,10,139379808,CX,DTP,"posterior group of nuclei, left",112953257,105,102,117,-14,-26,7,donor14380,donor14380_sample_504
4322,10,139379744,CX,Cl,"claustrum, left",113171144,128,98,118,-37,-27,11,donor14380,donor14380_sample_505
4282,10,139379910,CX,BCd,"body of caudate nucleus, left",111353065,113,87,117,-22,-26,22,donor14380,donor14380_sample_506
4506,10,139379748,CX,R,"reticular nucleus of thalamus, left",113979443,122,112,117,-31,-26,-3,donor14380,donor14380_sample_507
4322,10,139379914,CX,Cl,"claustrum, left",113250881,132,108,117,-41,-26,1,donor14380,donor14380_sample_508
4258,10,139379866,CX,DG,"dentate gyrus, left",1406549,121,119,117,-30,-26,-10,donor14380,donor14380_sample_509
4256,10,139379834,CX,CA3,"CA3 field, left",113185243,122,117,117,-31,-26,-8,donor14380,donor14380_sample_510
4254,10,139379794,CX,CA1,"CA1 field, left",113185244,124,121,117,-33,-26,-12,donor14380,donor14380_sample_511
4251,10,139379778,CX,S,"subiculum, left",113185245,114,119,117,-23,-26,-10,donor14380,donor14380_sample_512
9016,9,139379878,CX,ICjl,"interstitial nucleus of Cajal, left",111938332,93,113,109,-2,-18,-4,donor14380,donor14380_sample_513
9048,9,139379846,CX,Dk,"nucleus of Darkschewitsch, left",113817850,93,112,109,-2,-18,-3,donor14380,donor14380_sample_514
9450,9,139379830,CX,EW,"Edinger-Westphal nucleus, left",113819090,92,116,109,-1,-18,-7,donor14380,donor14380_sample_515
9067,9,139379790,CX,VTA,"ventral tegmental area, left",111938261,101,119,109,-10,-18,-10,donor14380,donor14380_sample_516
4395,9,139379758,CX,DTA,"anterior group of nuclei, left",113819473,102,85,109,-11,-18,24,donor14380,donor14380_sample_517
4395,9,139379741,CX,DTA,"anterior group of nuclei, left",112147755,101,85,109,-10,-18,24,donor14380,donor14380_sample_518
9075,9,139379723,CX,SNR,"substantia nigra, pars reticulata, left",111938262,105,116,109,-14,-18,-7,donor14380,donor14380_sample_519
4432,9,139379844,CX,ILr,"rostral group of intralaminar nuclei, left",113905403,103,92,109,-12,-18,17,donor14380,donor14380_sample_520
4417,9,139379828,CX,DTLv,"lateral group of nuclei, left, ventral division",113819189,107,102,109,-16,-18,7,donor14380,donor14380_sample_521
4282,9,139379739,CX,BCd,"body of caudate nucleus, left",112155004,110,86,109,-19,-18,23,donor14380,donor14380_sample_522
4281,11,139379826,CX,TCd,"tail of caudate nucleus, left",113072995,126,100,129,-35,-38,9,donor14380,donor14380_sample_523
4256,11,139379770,CX,CA3,"CA3 field, left",113328411,116,104,129,-25,-38,5,donor14380,donor14380_sample_524
4255,11,139379754,CX,CA2,"CA2 field, left",112522348,120,101,129,-29,-38,8,donor14380,donor14380_sample_525
4254,11,139379737,CX,CA1,"CA1 field, left",113380929,119,108,129,-28,-38,1,donor14380,donor14380_sample_526
4251,11,139379717,CX,S,"subiculum, left",113380930,110,108,129,-19,-38,1,donor14380,donor14380_sample_527
4593,8,127687963,CX,SO,"supraoptic nucleus, left",112456369,110,117,98,-19,-7,-8,donor14380,donor14380_sample_528
4288,8,127687851,CX,Pu,"putamen, left",112718106,123,113,98,-32,-7,-4,donor14380,donor14380_sample_529
4288,6,139409807,CX,Pu,"putamen, left",123591460,110,103,82,-19,9,6,donor15496,donor15496_sample_58
4280,5,139409743,CX,HCd,"head of caudate nucleus, left",126679041,108,102,72,-17,19,7,donor15496,donor15496_sample_60
4291,5,139409917,CX,Acb,"nucleus accumbens, left",126218224,103,114,72,-12,19,-5,donor15496,donor15496_sample_61
4280,5,139409885,CX,HCd,"head of caudate nucleus, left",122834756,107,102,72,-16,19,7,donor15496,donor15496_sample_62
4295,6,156434461,CX,GPe,"globus pallidus, external segment, left",126221708,114,125,84,-23,7,-16,donor15496,donor15496_sample_93
4282,6,156434429,CX,BCd,"body of caudate nucleus, left",126220130,106,100,82,-15,9,9,donor15496,donor15496_sample_94
4282,7,156434555,CX,BCd,"body of caudate nucleus, left",126715264,103,90,92,-12,-1,19,donor15496,donor15496_sample_95
4282,9,147712602,CX,BCd,"body of caudate nucleus, left",127945266,112,93,118,-21,-27,16,donor15496,donor15496_sample_127
4288,8,149052726,CX,Pu,"putamen, left",127764406,122,105,107,-31,-16,4,donor15496,donor15496_sample_132
4288,5,139409901,CX,Pu,"putamen, left",122820849,113,111,72,-22,19,-2,donor15496,donor15496_sample_152
4288,6,156434445,CX,Pu,"putamen, left",126221599,120,110,82,-29,9,-1,donor15496,donor15496_sample_158
4296,7,156434413,CX,GPi,"globus pallidus, internal segment, left",126715267,113,113,92,-22,-1,-4,donor15496,donor15496_sample_159
4295,7,156434587,CX,GPe,"globus pallidus, external segment, left",126715266,114,109,92,-23,-1,0,donor15496,donor15496_sample_160
4288,7,156434571,CX,Pu,"putamen, left",126715265,120,107,92,-29,-1,2,donor15496,donor15496_sample_161
9222,4,127686973,CX,cc,corpus callosum,125137155,100,104,57,-9,34,5,donor15496,donor15496_sample_215
4669,7,156906928,CX,SuM,"supramammillary nucleus, left",146082220,99,115,91,-8,0,-6,donor15496,donor15496_sample_224
13005,7,156906912,CX,LHM,"lateral hypothalamic area, mammillary region, left",146082294,102,115,91,-11,0,-6,donor15496,donor15496_sample_225
4679,7,156906864,CX,PHA,"posterior hypothalamic area, left",148223788,98,113,91,-7,0,-4,donor15496,donor15496_sample_226
4644,7,156906942,CX,ARH,"arcuate nucleus of the hypothalamus, left",148160815,99,118,91,-8,0,-9,donor15496,donor15496_sample_227
4641,7,156906878,CX,DMH,"dorsomedial hypothalamic nucleus, left",148072329,100,118,91,-9,0,-9,donor15496,donor15496_sample_228
4573,7,156906830,CX,PVH,"paraventricular nucleus of the hypothalamus, left",148093164,99,112,91,-8,0,-3,donor15496,donor15496_sample_229
4308,6,156906924,CX,nbM,"basal nucleus of meynert, left",126524993,109,125,85,-18,6,-16,donor15496,donor15496_sample_231
10145,6,156906892,CX,OlfT,"olfactory tubercle, left",148964485,106,128,85,-15,6,-19,donor15496,donor15496_sample_232
4313,6,156906876,CX,BST,"bed  nucleus of stria terminalis, left",126222111,99,116,84,-8,7,-7,donor15496,donor15496_sample_233
4310,6,156906860,CX,DBv,"nucleus of the diagonal band, left, horizontal division",126532035,93,74,82,-2,9,35,donor15496,donor15496_sample_234
4257,10,148955282,CX,CA4,"CA4 field, left",124073666,113,101,130,-22,-39,8,donor15496,donor15496_sample_249
4256,10,148955266,CX,CA3,"CA3 field, left",138058295,114,101,130,-23,-39,8,donor15496,donor15496_sample_250
4444,9,148955170,CX,MG,"medial geniculate complex, left",131299383,126,117,119,-35,-28,-8,donor15496,donor15496_sample_251
9004,9,148955138,CX,CGMB,"central gray substance of midbrain, left",127020881,111,129,119,-20,-28,-20,donor15496,donor15496_sample_252
4440,9,148955280,CX,LGd,"dorsal lateral geniculate nucleus, left",127537195,133,117,119,-42,-28,-8,donor15496,donor15496_sample_253
9074,8,147628200,CX,SNC,"substantia nigra, pars compacta, left",127094343,109,120,106,-18,-15,-11,donor15496,donor15496_sample_263
4400,8,147628315,CX,DTM,"medial group of nuclei, left",126421172,95,100,105,-4,-14,9,donor15496,donor15496_sample_264
4282,8,147628214,CX,BCd,"body of caudate nucleus, left",127653277,113,90,106,-22,-15,19,donor15496,donor15496_sample_265
4258,8,147628345,CX,DG,"dentate gyrus, left",127001454,118,131,107,-27,-16,-22,donor15496,donor15496_sample_266
9074,8,147628274,CX,SNC,"substantia nigra, pars compacta, left",126970581,109,123,106,-18,-15,-14,donor15496,donor15496_sample_267
4288,8,147628228,CX,Pu,"putamen, left",126968577,129,118,107,-38,-16,-9,donor15496,donor15496_sample_268
4251,8,147628196,CX,S,"subiculum, left",127001456,114,138,106,-23,-15,-29,donor15496,donor15496_sample_269
4360,7,147628359,CX,CeA,"central nucleus, left",120660870,119,124,92,-28,-1,-15,donor15496,donor15496_sample_270
4342,7,147628292,CX,BLA,"basolateral nucleus, left",126686407,118,130,92,-27,-1,-21,donor15496,donor15496_sample_271
4437,8,147628279,CX,ILc,"caudal group of intralaminar nuclei, left",126421173,100,108,105,-9,-14,1,donor15496,donor15496_sample_273
4409,8,147628260,CX,DTLd,"lateral group of nuclei, left, dorsal division",125699701,106,98,106,-15,-15,11,donor15496,donor15496_sample_274
4507,8,156906866,CX,ZI,"zona incerta, left",127091799,108,112,106,-17,-15,-3,donor15496,donor15496_sample_275
4506,8,147628363,CX,R,"reticular nucleus of thalamus, left",126426187,113,101,107,-22,-16,8,donor15496,donor15496_sample_276
4432,8,147628347,CX,ILr,"rostral group of intralaminar nuclei, left",126421169,101,99,106,-10,-15,10,donor15496,donor15496_sample_277
4417,8,147628331,CX,DTLv,"lateral group of nuclei, left, ventral division",127020516,108,107,106,-17,-15,2,donor15496,donor15496_sample_278
4322,8,147628277,CX,Cl,"claustrum, left",126995493,125,102,106,-34,-15,7,donor15496,donor15496_sample_279
4257,8,147628361,CX,CA4,"CA4 field, left",127001567,117,131,107,-26,-16,-22,donor15496,donor15496_sample_280
4379,7,147628272,CX,LA,"lateral nucleus, left",120660819,121,134,92,-30,-1,-25,donor15496,donor15496_sample_281
4342,7,147628252,CX,BLA,"basolateral nucleus, left",120660838,117,130,92,-26,-1,-21,donor15496,donor15496_sample_282
4432,7,156906960,CX,ILr,"rostral group of intralaminar nuclei, left",126787185,96,101,91,-5,0,8,donor15496,donor15496_sample_283
4507,7,156906880,CX,ZI,"zona incerta, left",122788940,104,107,91,-13,0,2,donor15496,donor15496_sample_284
4400,7,156906958,CX,DTM,"medial group of nuclei, left",126787173,98,107,91,-7,0,2,donor15496,donor15496_sample_285
4506,7,156906926,CX,R,"reticular nucleus of thalamus, left",122788913,104,99,91,-13,0,10,donor15496,donor15496_sample_286
4648,7,156906910,CX,PeF,"perifornical nucleus, left",122819904,101,117,91,-10,0,-8,donor15496,donor15496_sample_287
4322,6,156906844,CX,Cl,"claustrum, left",126222139,112,123,84,-21,7,-14,donor15496,donor15496_sample_288
4251,10,148955218,CX,S,"subiculum, left",138072210,123,106,131,-32,-40,3,donor15496,donor15496_sample_297
9115,9,148955154,CX,SC,"superior colliculus, left",128014918,107,119,119,-16,-28,-10,donor15496,donor15496_sample_298
4506,9,156906898,CX,R,"reticular nucleus of thalamus, left",127423828,124,103,119,-33,-28,6,donor15496,donor15496_sample_299
4444,9,148955296,CX,MG,"medial geniculate complex, left",127820096,125,117,119,-34,-28,-8,donor15496,donor15496_sample_300
4428,9,148955264,CX,DTP,"posterior group of nuclei, left",128013585,114,113,119,-23,-28,-4,donor15496,donor15496_sample_301
4417,9,148955248,CX,DTLv,"lateral group of nuclei, left, ventral division",127810394,121,103,119,-30,-28,6,donor15496,donor15496_sample_302
4281,9,148955184,CX,TCd,"tail of caudate nucleus, left",127423291,134,114,119,-43,-28,-5,donor15496,donor15496_sample_303
4256,9,148955136,CX,CA3,"CA3 field, left",127589931,127,118,119,-36,-28,-9,donor15496,donor15496_sample_304
4255,9,148955119,CX,CA2,"CA2 field, left",127589930,131,117,119,-40,-28,-8,donor15496,donor15496_sample_305
4251,9,148955278,CX,S,"subiculum, left",138199839,118,124,119,-27,-28,-15,donor15496,donor15496_sample_306
4597,7,156906626,CX,PalHy,"pallidohypothalamic nucleus, left",146082206,103,115,91,-12,0,-6,donor15496,donor15496_sample_318
4672,7,156906896,CX,MM,"medial mammillary nucleus, left",146081755,101,118,91,-10,0,-9,donor15496,donor15496_sample_319
4395,7,156906848,CX,DTA,"anterior group of nuclei, left",122788902,97,95,91,-6,0,14,donor15496,donor15496_sample_320
4667,7,156907006,CX,TM,"tuberomammillary nucleus, left",148209591,103,118,91,-12,0,-9,donor15496,donor15496_sample_321
13008,7,156906894,CX,LHT,"lateral hypothalamic area, tuberal region, left",148150284,104,117,91,-13,0,-8,donor15496,donor15496_sample_322
4637,7,156906862,CX,VMH,"ventromedial hypothalamic nucleus, left",148072328,101,120,91,-10,0,-11,donor15496,donor15496_sample_323
4308,7,156906972,CX,nbM,"basal nucleus of meynert, left",123242450,118,119,92,-27,-1,-10,donor15496,donor15496_sample_324
4542,6,156906622,CX,PrOR,"preoptic region, left",148917298,94,115,86,-3,5,-6,donor15496,donor15496_sample_325
4291,6,156906828,CX,Acb,"nucleus accumbens, left",149038910,96,128,87,-5,4,-19,donor15496,donor15496_sample_326
4258,10,148955298,CX,DG,"dentate gyrus, left",124073525,112,101,130,-21,-39,8,donor15496,donor15496_sample_344
4281,10,148955202,CX,TCd,"tail of caudate nucleus, left",124073506,123,98,132,-32,-41,11,donor15496,donor15496_sample_345
9115,9,148955186,CX,SC,"superior colliculus, left",131238196,106,119,119,-15,-28,-10,donor15496,donor15496_sample_346
4409,9,148955232,CX,DTLd,"lateral group of nuclei, left, dorsal division",127538166,116,106,119,-25,-28,3,donor15496,donor15496_sample_347
4288,9,148955200,CX,Pu,"putamen, left",127423737,123,99,119,-32,-28,10,donor15496,donor15496_sample_348
4258,9,148955168,CX,DG,"dentate gyrus, left",127537206,125,120,119,-34,-28,-11,donor15496,donor15496_sample_349
4257,9,148955152,CX,CA4,"CA4 field, left",127589932,125,119,119,-34,-28,-10,donor15496,donor15496_sample_350
4254,9,148955294,CX,CA1,"CA1 field, left",138199757,132,123,119,-41,-28,-14,donor15496,donor15496_sample_351
9054,8,156906564,CX,RN,"red nucleus, left",126917538,93,114,105,-2,-14,-5,donor15496,donor15496_sample_361
4518,8,147628395,CX,Sb,"subthalamic nucleus, left",126910134,106,113,106,-15,-15,-4,donor15496,donor15496_sample_362
4395,8,147628297,CX,DTA,"anterior group of nuclei, left",125582055,94,92,105,-3,-14,17,donor15496,donor15496_sample_363
4256,8,147628198,CX,CA3,"CA3 field, left",127094416,110,129,106,-19,-15,-20,donor15496,donor15496_sample_364
4281,8,147628393,CX,TCd,"tail of caudate nucleus, left",120899342,131,126,107,-40,-16,-17,donor15496,donor15496_sample_365
4255,8,147628377,CX,CA2,"CA2 field, left",127094417,120,126,107,-29,-16,-17,donor15496,donor15496_sample_366
4329,7,147628391,CX,ATZ,"amygdalohippocampal transition zone, left",126769121,107,126,92,-16,-1,-17,donor15496,donor15496_sample_367
4672,7,147628343,CX,MM,"medial mammillary nucleus, left",126528477,101,121,91,-10,0,-12,donor15496,donor15496_sample_368
4351,7,147628311,CX,BMA,"basomedial nucleus, left",120660851,115,126,92,-24,-1,-17,donor15496,donor15496_sample_369
4322,7,147628226,CX,Cl,"claustrum, left",120985899,130,121,92,-39,-1,-12,donor15496,donor15496_sample_370
4322,6,147628210,CX,Cl,"claustrum, left",122692231,118,114,83,-27,8,-5,donor15496,donor15496_sample_371
9222,6,127687121,CX,cc,corpus callosum,125142322,108,89,80,-17,11,20,donor15496,donor15496_sample_428
4675,7,156906976,CX,LM,"lateral mammillary nucleus, left",148093168,102,118,91,-11,0,-9,donor15496,donor15496_sample_448
4417,7,156906832,CX,DTLv,"lateral group of nuclei, left, ventral division",122788910,101,102,91,-10,0,7,donor15496,donor15496_sample_449
10151,7,156906990,CX,LTu,"lateral tuberal nucleus, left",148160720,106,119,91,-15,0,-10,donor15496,donor15496_sample_450
4311,6,156906908,CX,DBh,"nucleus of the diagonal band, left, vertical division",148907120,98,124,86,-7,5,-15,donor15496,donor15496_sample_451
4255,10,148955250,CX,CA2,"CA2 field, left",138059755,116,99,130,-25,-39,10,donor15496,donor15496_sample_459
9075,8,147628216,CX,SNR,"substantia nigra, pars reticulata, left",127094342,111,118,106,-20,-15,-9,donor15496,donor15496_sample_465
9067,8,156907008,CX,VTA,"ventral tegmental area, left",126972550,103,121,105,-12,-14,-12,donor15496,donor15496_sample_466
9075,8,156906992,CX,SNR,"substantia nigra, pars reticulata, left",126971019,108,123,106,-17,-15,-14,donor15496,donor15496_sample_467
4322,8,147628255,CX,Cl,"claustrum, left",121079176,132,117,107,-41,-16,-8,donor15496,donor15496_sample_468
4254,8,147628212,CX,CA1,"CA1 field, left",127004958,124,132,107,-33,-16,-23,donor15496,donor15496_sample_469
4367,7,147628327,CX,COMA,"cortico-medial group, left",121120920,110,124,92,-19,-1,-15,donor15496,donor15496_sample_470
4258,8,160091979,CX,DG,"dentate gyrus, left",145964255,120,129,107,-29,-16,-20,donor15697,donor15697_sample_20
4257,8,160091963,CX,CA4,"CA4 field, left",145964256,120,128,107,-29,-16,-19,donor15697,donor15697_sample_21
4255,8,160091931,CX,CA2,"CA2 field, left",145964254,124,125,107,-33,-16,-16,donor15697,donor15697_sample_22
4596,6,160091486,CX,LHA,"lateral hypothalamic area, anterior region, left",158440291,100,115,86,-9,5,-6,donor15697,donor15697_sample_36
4301,6,160091500,CX,SptN,"septal nuclei, left",158438715,98,95,86,-7,5,14,donor15697,donor15697_sample_37
4518,7,160091618,CX,Sb,"subthalamic nucleus, left",158449679,99,117,94,-8,-3,-8,donor15697,donor15697_sample_38
4507,7,160091570,CX,ZI,"zona incerta, left",146480724,100,112,94,-9,-3,-3,donor15697,donor15697_sample_39
4672,7,160091584,CX,MM,"medial mammillary nucleus, left",158439716,93,124,94,-2,-3,-15,donor15697,donor15697_sample_40
4440,9,160091897,CX,LGd,"dorsal lateral geniculate nucleus, left",157974498,118,118,117,-27,-26,-9,donor15697,donor15697_sample_41
